Magnanime	Ag	MAGNANIME
de	S	DE
chasser	Vvn	CHASSER
de	S	DE
la	Da	LE
Perse	Nc	PERSE
,	Fw	,
Le	Vvc	Le
généreux	Ag	GÉNÉREUX
Darie	Nc	DARI
et	Cc	ET
l'	Da	LE
illustre	Ag	ILLUSTRE
Artaxerce	Nc	Artaxerce
,	Fw	,
Je	Vvc	Je
laissais	Vvc	LAISSER
sans	S	SANS
avoir	Vun	AVOIR
ni	Cc	NI
haine	Nc	HAINE
ni	Cc	NI
douceur	Nc	DOUCEUR
À	Nc	À
leur	Ds	LEUR
père	Nc	PÈRE
prudent	Ag	PRUDENT
le	Da	LE
soin	Nc	SOIN
d'	S	DE
un	Dn	UN
successeur	Nc	SUCCESSEUR
:	Fw	:
C'	Pd	CE
est	Vuc	ÊTRE
comme	Cs	COMME
sagement	Rg	SAGEMENT
font	Vvc	FAIRE
les	Da	LE
Arméniens	Nc	Arméniens
:	Fw	:
Mais	Cc	MAIS
voyons	Vvc	VOIR
vos	Ds	VOTRE
vertus	Nc	VERTU
ayant	Ga	AVOIR
parlé	Ge	PARLER
des	S+Da	DE+LE|DE+LES
miennes	Ps	MIEN
.	Fs	.
Elles	Pp	ILS
passent	Vvc	PASSER
les	Da	LE
monts	Nc	MONT
,	Fw	,
les	Da	LE
fleuves	Nc	FLEUVE
et	Cc	ET
les	Da	LE
mers	Nc	MER
,	Fw	,
Et	Vvc	Et
leur	Ds	LEUR
bruit	Nc	BRUIT
immortel	Ag	IMMORTEL
s'	Pp	SE
étend	Vvc	ÉTENDRE
par	S	PAR
l'	Da	LE
Univers	Nc	UNIVERS
.	Fs	.
Au	S+Da	À+LE
lieu	Nc	LIEU
d'	S	DE
aimer	Vvn	AIMER
la	Da	LE
paix	Nc	PAIX
,	Fw	,
porter	Vvn	PORTER
par	S	PAR
tout	Di	TOUT
la	Da	LE
Guerre	Nc	GUERRE
,	Fw	,
Une	Vvc	Une
femme	Nc	FEMME
,	Fw	,
de	S	DE
sang	Nc	SANG
rougir	Vvn	ROUGIR
l'	Da	LE
Onde	Nc	ONDE
et	Cc	ET
la	Da	LE
Terre	Nc	TERRE
,	Fw	,
Dans	Vvc	Dans
un	Dn	UN
affreux	Ag	AFFREUX
désordre	Nc	DÉSORDRE
établir	Vvn	ÉTABLIR
son	Ds	SON
bonheur	Nc	BONHEUR
,	Fw	,
Pour	Nc	POUR
trouver	Vvn	TROUVER
de	S	DE
la	Da	LE
gloire	Nc	GLOIRE
,	Fw	,
hasarder	Vvn	HASARDER
son	Ds	SON
honneur	Nc	HONNEUR
,	Fw	,
Devenir	Nc	DEVENIR
vagabonde	Vvc	VAGABONDER
afin	S	AFIN
qu'	Cs	QUE
on	Pp	ON
la	Pp	IL
renomme	Vvc	RENOMMER
,	Fw	,
Oublier	Vvc	Oublier
la	Da	LE
pudeur	Nc	PUDEUR
et	Cc	ET
vouloir	Vvn	VOULOIR
paraître	Vvn	PARAÎTRE
homme	Nc	HOMME
,	Fw	,
Couvrir	Vvn	COUVRIR
son	Ds	SON
front	Nc	FRONT
d'	S	DE
horreur	Nc	HORREUR
,	Fw	,
armer	Vvn	ARMER
d'	S	DE
un	Dn	UN
fer	Nc	FER
sa	Ds	SON
main	Nc	MAIN
,	Fw	,
Déshonorer	Vvn	Déshonorer
son	Ds	SON
sexe	Nc	SEXE
,	Fw	,
et	Cc	ET
n'	Rp	NE
avoir	Vun	AVOIR
rien	Pi	RIEN
d'	S	DE
humain	Ag	HUMAIN
,	Fw	,
Voir	Vvc	Voir
mourir	Vvn	MOURIR
d'	S	DE
un	Dn	UN
oeil	Nc	IL
sec	Rg	SEC
son	Ds	SON
époux	Nc	ÉPOUX
et	Cc	ET
son	Ds	SON
père	Nc	PÈRE
,	Fw	,
Tuer	Nc	TUER
barbarement	Rg	BARBAREMENT
une	Dn	UN
seconde	Nc	SECOND|SECONDE
mère	Nc	MÈRE
,	Fw	,
Violer	Vvn	VIOLER
la	Da	LE
nature	Nc	NATURE
et	Cc	ET
ses	Ds	SON
plus	Rg	PLUS
saintes	Ag	SAINT
Lois	Vvc	Lois
,	Fw	,
Ce	Vvc	Ce
sont	Vuc	ÊTRE
là	Rg	LÀ
vos	Ds	VOTRE
vertus	Nc	VERTU
,	Fw	,
ce	Pd	CE
sont	Vuc	ÊTRE
vos	Ds	VOTRE
grands	Ag	GRAND
exploits	Nc	EXPLOIT
.	Fs	.
Oui	Rg	OUI
,	Fw	,
ce	Pd	CE
sont	Vuc	ÊTRE
mes	Ds	MON
vertus	Nc	VERTU
,	Fw	,
et	Cc	ET
je	Pp	JE
les	Pp	ILS
rends	Vvc	RENDRE
publiques	Ag	PUBLIC
;	Fw	;
Mais	Vvc	Mais
d'	S	DE
illustres	Ag	ILLUSTRE
vertus	Nc	VERTU
,	Fw	,
des	S+Da	DE+LE|DE+LES
vertus	Nc	VERTU
héroïques	Ag	HÉROÏQUE
,	Fw	,
Que	Vvc	Que
votre	Ds	VOTRE
lâcheté	Nc	LÂCHETÉ
ne	Rp	NE
connaît	Vvc	CONNAÎTRE
pas	Rg	PAS
encor	Nc	encor
,	Fw	,
Parez	Vvc	PARER
-vous	Nc	-vous
de	S	DE
rubis	Nc	RUBIS
et	Cc	ET
de	S	DE
perles	Nc	PERLE
et	Cc	ET
d'	S	DE
or	Nc	OR
,	Fw	,
Pour	Nc	POUR
inspirer	Vvn	INSPIRER
aux	S+Da	À+LES
coeurs	Nc	CUR
l'	Da	LE
adultère	Nc	ADULTÈRE
et	Cc	ET
le	Da	LE
vice	Nc	VICE
,	Fw	,
Moi	Vvc	Moi
je	Pp	JE
me	Pp	JE
parerai	Vvc	PARER
,	Fw	,
de	S	DE
valeur	Nc	VALEUR
,	Fw	,
de	S	DE
justice	Nc	JUSTICE
;	Fw	;
Je	Vvc	Je
veux	Vvc	VOULOIR
suivre	Vvn	SUIVRE
les	Da	LE
pas	Nc	PAS
des	S+Da	DE+LE|DE+LES
hommes	Nc	HOMME
plus	Rg	PLUS
fameux	Ag	FAMEUX
,	Fw	,
Pour	Nc	POUR
m'	Pp	JE
immortaliser	Vvn	IMMORTALISER
je	Pp	JE
veux	Vvc	VOULOIR
agir	Vvn	AGIR
comme	S	COMME
eux	Pp	EUX
;	Fw	;
Je	Vvc	Je
rougis	Vvc	ROUGIR
quand	Cs	QUAND
ils	Pp	ILS
font	Vvc	FAIRE
des	Dn	UN
actions	Nc	ACTION
Divines	Vvc	Divines
,	Fw	,
De	Vvc	De
voir	Vvn	VOIR
tant	Rg	TANT
de	S	DE
héros	Nc	HÉROS
,	Fw	,
et	Cc	ET
si	Rg	SI
peu	Rg	PEU
d'	S	DE
héroïnes	Nc	HÉROS|HÉROÏNE
.	Fs	.
Que	Cs	QUE
leur	Ds	LEUR
justice	Nc	JUSTICE
enfin	Rg	ENFIN
et	Cc	ET
leurs	Ds	LEUR
vaillants	Ag	VAILLANT
exploits	Nc	EXPLOIT
,	Fw	,
De	Vvc	De
leur	Ds	LEUR
sexe	Nc	SEXE
ont	Vuc	AVOIR
tiré	Ge	TIRER
nos	Ds	NOTRE
Juges	Nc	JUGE
et	Cc	ET
nos	Ds	NOTRE
Rois	Vvc	Rois
,	Fw	,
Que	Vvc	Que
lui	Pp	IL
seul	Ag	SEUL
des	S+Da	DE+LE|DE+LES
vertus	Nc	VERTU
entrant	Ga	ENTRER
dans	S	DANS
la	Da	LE
carrière	Nc	CARRIÈRE
,	Fw	,
En	Vvc	En
remporte	Vvc	REMPORTER
les	Da	LE
prix	Nc	PRIX
,	Fw	,
et	Cc	ET
nous	Pp	NOUS
laissent	Vvc	LAISSER
derrière	Rg	DERRIÈRE
:	Fw	:
C'	Pd	CE
est	Vuc	ÊTRE
ce	Pd	CE
qui	Pr	QUI
rend	Vvc	RENDRE
mon	Ds	MON
coeur	Nc	CUR
de	S	DE
leur	Ds	LEUR
gloire	Nc	GLOIRE
jaloux	Ag	JALOUX
:	Fw	:
Mais	Cc	MAIS
ces	Dd	CE
hauts	Ag	HAUT
sentiments	Nc	SENTIMENT
ne	Rp	NE
vont	Vvc	ALLER
pas	Rg	PAS
jusqu'	S	JUSQUE
à	S	À
vous	Pp	VOUS
.	Fs	.
Pour	S	POUR
n'	Rp	NE
aimer	Vvn	AIMER
pas	Rg	PAS
le	Da	LE
sang	Nc	SANG
,	Fw	,
le	Da	LE
meurtre	Nc	MEURTRE
et	Cc	ET
le	Da	LE
carnage	Nc	CARNAGE
,	Fw	,
L'	Vvc	L'
on	Pp	ON
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
sans	S	SANS
vertu	Nc	VERTU
,	Fw	,
l'	Pp	IL
on	Pp	ON
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
sans	S	SANS
courage	Nc	COURAGE
;	Fw	;
Chaque	Vvc	Chaque
sexe	Nc	SEXE
ici	Rg	ICI
bas	Rg	BAS
a	S	À
sa	Ds	SON
perfection	Nc	PERFECTION
,	Fw	,
Qui	Vvc	Qui
doit	Vvc	DEVOIR
régler	Vvn	RÉGLER
la	Da	LE
vie	Nc	VIE
et	Cc	ET
l'	Da	LE
inclination	Nc	INCLINATION
:	Fw	:
L'	Da	LE
homme	Nc	HOMME
imitant	Ga	IMITER
la	Da	LE
femme	Nc	FEMME
en	Pp	EN
perd	Vvc	PERDRE
sa	Ds	SON
renommée	Nc	RENOMMÉE
,	Fw	,
La	Vvc	La
femme	Nc	FEMME
imitant	Ga	IMITER
l'	Da	LE
homme	Nc	HOMME
est	Vuc	ÊTRE
aussi	Rg	AUSSI
diffamée	Ge	DIFFAMER
,	Fw	,
À	Nc	À
lui	Pp	IL
sied	Vvc	SEOIR
bien	Rg	BIEN
l'	Da	LE
audace	Nc	AUDACE
,	Fw	,
et	Cc	ET
la	Da	LE
bouillante	Ag	BOUILLANT
ardeur	Nc	ARDEUR
,	Fw	,
À	Nc	À
nous	Pp	NOUS
la	Da	LE
retenue	Nc	RETENUE
et	Cc	ET
la	Da	LE
chaste	Ag	CHASTE
pudeur	Nc	PUDEUR
;	Fw	;
Connaissant	Ga	CONNAÎTRE
les	Da	LE
vertus	Nc	VERTU
à	S	À
mon	Ds	MON
sexe	Nc	SEXE
prescrites	Ge	PRESCRIRE
,	Fw	,
Je	Vvc	Je
demeure	Vvc	DEMEURER
toujours	Rg	TOUJOURS
dans	S	DANS
ces	Dd	CE
sacrées	Ge	SACRER
limites	Nc	LIMITE
,	Fw	,
Et	Vvc	Et
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
pas	Rg	PAS
l'	Da	LE
esprit	Nc	ESPRIT
assez	Rg	ASSEZ
audacieux	Ag	AUDACIEUX
,	Fw	,
Pour	Nc	POUR
vouloir	Vvn	VOULOIR
comme	S	COMME
vous	Pp	VOUS
changer	Vvn	CHANGER
l'	Da	LE
ordre	Nc	ORDRE
des	S+Da	DE+LE|DE+LES
Cieux	Nc	CIEL|CIEUX
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
agir	Vvn	AGIR
prudemment	Rg	PRUDEMMENT
que	Cs	QUE
de	S	DE
savoir	Vvn	SAVOIR
s'	Pp	SE
astreindre	Vvn	ASTREINDRE
,	Fw	,
D'	Vvc	D'
aspirer	Vvn	ASPIRER
au	S+Da	À+LE
sommet	Nc	SOMMET
où	Pr	OÙ
l'	Pp	IL
on	Pp	ON
ne	Rp	NE
peut	Vvc	POUVOIR
atteindre	Vvn	ATTEINDRE
.	Fs	.
Bellone	Nc	Bellone
et	Cc	ET
ses	Ds	SON
exploits	Nc	EXPLOIT
ne	Rp	NE
vous	Pp	VOUS
sont	Vuc	ÊTRE
pas	Rg	PAS
connus	Vvc	CONNAÎTRE
,	Fw	,
Et	Vvc	Et
vous	Pp	VOUS
suivez	Vvc	SUIVRE
le	Da	LE
char	Nc	CHAR
de	S	DE
la	Da	LE
douce	Ag	DOUX
Venus	Nc	VENU|VÉNUS
.	Fs	.
Avez	Vuc	AVOIR
-vous	Nc	-vous
cru	Ge	CROIRE|CROÎTRE
fondant	Ga	FONDER|FONDRE
votre	Ds	VOTRE
heur	Nc	HEUR
sur	S	SUR
ma	Ds	MON
ruine	Nc	RUINE
,	Fw	,
Que	Vvc	Que
pour	S	POUR
vous	Pp	VOUS
un	Dn	UN
héros	Nc	HÉROS
quittât	Vvc	QUITTER
une	Dn	UN
héroïne	Nc	HÉROS|HÉROÏNE
,	Fw	,
Pour	Nc	POUR
sa	Ds	SON
maîtresse	Nc	MAÎTRE|MAÎTRESSE
encore	Rg	ENCORE
,	Fw	,
il	Pp	IL
pouvait	Vvc	POUVOIR
y	Pp	Y
penser	Vvn	PENSER
,	Fw	,
Mais	Vvc	Mais
non	Rg	NON
pour	S	POUR
son	Ds	SON
épouse	Nc	ÉPOUSE|ÉPOUX
.	Fs	.
Ah	I	AH
!	Fs	!
c'	Pd	CE
est	Vuc	ÊTRE
trop	Rg	TROP
m'	Pp	JE
offenser	Vvn	OFFENSER
,	Fw	,
Sans	Vvc	Sans
penser	Vvn	PENSER
à	S	À
mon	Ds	MON
rang	Nc	RANG
,	Fw	,
sans	S	SANS
respect	Nc	RESPECT
Rodogune	Nc	Rodogune
,	Fw	,
Abuse	Vvc	ABUSER
en	S	EN
m'	Pp	JE
outrageant	Ga	OUTRAGER
de	S	DE
sa	Ds	SON
bonne	Ag	BON
fortune	Nc	FORTUNE
,	Fw	,
Lidie	Nc	Lidie
en	S	EN
même	Ag	MÊME
état	Nc	ÉTAT
ne	Rp	NE
saurait	Vvc	SAURER|SAVOIR
mieux	Rg	MIEUX
user	Vvn	USER
;	Fw	;
Vouloir	Nc	VOULOIR
m'	Pp	JE
ôter	Vvn	ÔTER
l'	Da	LE
honneur	Nc	HONNEUR
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
vouloir	Nc	VOULOIR
trop	Rg	TROP
oser	Vvn	OSER
;	Fw	;
Mais	Vvc	Mais
Hydaspe	Vvc	Hydaspe
en	S	EN
cherchant	Ga	CHERCHER
mon	Ds	MON
illustre	Ag	ILLUSTRE
alliance	Nc	ALLIANCE
,	Fw	,
A	Vvc	A
su	Ge	SAVOIR
de	S	DE
nos	Ds	NOTRE
vertus	Nc	VERTU
faire	Vvn	FAIRE
la	Da	LE
différence	Nc	DIFFÉRENCE
,	Fw	,
Il	Vvc	Il
me	Pp	JE
croit	Vvc	CROIRE|CROÎTRE
sans	S	SANS
soupçon	Nc	SOUPÇON
en	S	EN
me	Pp	JE
donnant	Ga	DONNER
sa	Ds	SON
foi	Nc	FOI
,	Fw	,
Et	Vvc	Et
fait	Ge	FAIRE
voir	Vvn	VOIR
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
pense	Vvc	PENSER
et	Cc	ET
de	S	DE
vous	Pp	VOUS
et	Cc	ET
de	S	DE
moi	Pp	JE
.	Fs	.
Lors	Rg	LORS
qu'	Cs	QUE
il	Pp	IL
veut	Vvc	VOULOIR
m'	Pp	JE
épouser	Vvn	ÉPOUSER
et	Cc	ET
qu'	Cs	QUE
il	Pp	IL
vous	Pp	VOUS
répudie	Vvc	RÉPUDIER
.	Fs	.
Insolente	Nc	INSOLENT
,	Fw	,
ces	Dd	CE
mots	Nc	MOT|MOTS
te	Pp	TU
coûteront	Vvc	COÛTER
la	Da	LE
vie	Nc	VIE
,	Fw	,
Du	Vvc	Du
Trône	Nc	Trône
où	Pr	OÙ
tu	Pp	TU
pensais	Vvc	PENSER
élever	Vvn	ÉLEVER
ton	Ds	TON
orgueil	Nc	ORGUEIL
,	Fw	,
Rodogune	Nc	Rodogune
irritée	Ge	IRRITER
en	Pp	EN
fera	Vvc	FAIRE|FERRER
ton	Ds	TON
cercueil	Nc	CERCUEIL
.	Fs	.
Je	Pp	JE
devais	Vvc	DEVOIR
outrager	Vvn	OUTRAGER
qui	Pr	QUI
m'	Pp	JE
avait	Vuc	AVOIR
outragée	Ge	OUTRAGER
:	Fw	:
Mais	Cc	MAIS
si	Cs	SI
l'	Pp	IL
on	Pp	ON
voit	Vvc	VOIR
ma	Ds	MON
mort	Nc	MORT
on	Pp	ON
la	Pp	IL
verra	Vvc	VOIR
vengée	Ge	VENGER
,	Fw	,
Et	Vvc	Et
sans	S	SANS
appréhender	Vvn	APPRÉHENDER
un	Dn	UN
injuste	Ag	INJUSTE
courroux	Nc	COURROUX
;	Fw	;
Avec	Vvc	Avec
joie	Nc	JOIE
au	S+Da	À+LE
Tombeau	Nc	TOMBEAU
,	Fw	,
je	Pp	JE
suivrai	Vvc	SUIVRE
mon	Ds	MON
époux	Nc	ÉPOUX
.	Fs	.
Elle	Pp	IL
s'	Pp	SE
en	Pp	EN
va	Vvc	ALLER
.	Fs	.
Dieux	Nc	DIEU|DIEUX
qu'	Pr	QUE
aurait-elle	Vuc	aurait-elle
fait	Ge	FAIRE
m'	Pp	JE
ayant	Ga	AVOIR
en	S	EN
sa	Ds	SON
puissance	Nc	PUISSANCE
!	Fs	!
Si	Rg	SI
même	Ag	MÊME
dans	S	DANS
les	Da	LE
fers	Nc	FER|FERS
l'	Da	LE
orgueilleuse	Nc	ORGUEILLEUX
m'	Pp	JE
offense	Vvc	OFFENSER
,	Fw	,
Jusque	Vvc	Jusque
dessus	S	DESSUS
mon	Ds	MON
Trône	Nc	Trône
elle	Pp	IL
vient	Vvc	VENIR
m'	Pp	JE
outrager	Vvn	OUTRAGER
:	Fw	:
Mais	Cc	MAIS
je	Pp	JE
la	Pp	IL
veux	Vvc	VOULOIR
punir	Vvn	PUNIR
,	Fw	,
et	Cc	ET
je	Pp	JE
me	Pp	JE
veux	Vvc	VOULOIR
venger	Vvn	VENGER
.	Fs	.
Venez	Vvc	VENIR
,	Fw	,
venez	Vvc	VENIR
mes	Ds	MON
fils	Nc	FIL|FILS
,	Fw	,
fécondez	Vvc	FÉCONDER
ma	Ds	MON
colère	Nc	COLÈRE
,	Fw	,
Venez	Vvc	VENIR
venger	Vvn	VENGER
l'	Da	LE
honneur	Nc	HONNEUR
de	S	DE
votre	Ds	VOTRE
Illustre	Ag	ILLUSTRE
mère	Nc	MÈRE
,	Fw	,
Dans	Vvc	Dans
un	Dn	UN
perfide	Ag	PERFIDE
sang	Nc	SANG
venez	Vvc	VENIR
tremper	Vvn	TREMPER
vos	Ds	VOTRE
mains	Nc	MAIN
,	Fw	,
Et	Vvc	Et
pour	S	POUR
être	Vun	ÊTRE
pieux	Ag	PIEUX
montrez	Vvc	MONTRER
-vous	Nc	-vous
inhumains	Ag	INHUMAIN
.	Fs	.
Mais	Cc	MAIS
qui	Pr	QUI
peut	Vvc	POUVOIR
contre	S	CONTRE
vous	Pp	VOUS
user	Vvn	USER
de	S	DE
perfidie	Nc	PERFIDIE
,	Fw	,
Qui	Vvc	Qui
vous	Pp	VOUS
ose	Vvc	OSER
irriter	Vvn	IRRITER
,	Fw	,
Madame	Nc	MADAME
?	Fs	?
C'	Pd	CE
est	Vuc	ÊTRE
Lidie	Nc	Lidie
;	Fw	;
Oui	Vvc	Oui
son	Ds	SON
perfide	Ag	PERFIDE
esprit	Nc	ESPRIT
d'	S	DE
un	Dn	UN
époux	Nc	ÉPOUX
suborneur	Nc	SUBORNEUR
,	Fw	,
Par	Nc	PAR
des	S+Da	DE+LE|DE+LES
mots	Nc	MOT|MOTS
insolents	Ag	INSOLENT
a	Vuc	AVOIR
blessé	Ge	BLESSER
mon	Ds	MON
honneur	Nc	HONNEUR
,	Fw	,
J'	Vvc	J'
ai	Vuc	AVOIR
généreusement	Rg	GÉNÉREUSEMENT
l'	Da	LE
injure	Nc	INJURE
repoussée	Ge	REPOUSSER
,	Fw	,
Et	Vvc	Et
d'	S	DE
une	Dn	UN
prompte	Ag	PROMPT
mort	Nc	MORT
ma	Ds	MON
voix	Nc	VOIX
l'	Pp	IL
a	Vuc	AVOIR
menacée	Ge	MENACER
,	Fw	,
Mais	Vvc	Mais
je	Pp	JE
veux	Vvc	VOULOIR
des	Dn	UN
discours	Nc	DISCOURS
passer	Vvn	PASSER
jusqu'	S	JUSQUE
aux	S+Da	À+LES
effets	Nc	EFFET
,	Fw	,
D'	Nc	D'
un	Dn	UN
poignard	Nc	POIGNARD
dans	S	DANS
son	Ds	SON
sein	Nc	SEIN
je	Pp	JE
veux	Vvc	VOULOIR
signer	Vvn	SIGNER
la	Da	LE
paix	Nc	PAIX
.	Fs	.
Modérez	Vvc	Modérez
ce	Dd	CE
courroux	Nc	COURROUX
.	Fs	.
Mon	Ds	MON
âme	Nc	ÂME
est	Vuc	ÊTRE
trop	Rg	TROP
outrée	Ge	OUTRER
.	Fs	.
Elle	Pp	IL
est	Vuc	ÊTRE
la	Da	LE
fille	Nc	FILLE
d'	S	DE
un	Dn	UN
Roi	Nc	ROI
sa	Ds	SON
personne	Nc	PERSONNE
est	Vuc	ÊTRE
sacrée	Ge	SACRER
,	Fw	,
En	Vvc	En
la	Da	LE
faisant	Ga	FAIRE
mourir	Vvn	MOURIR
vous	Pp	VOUS
violez	Vvc	VIOLER
les	Pp	ILS
Lois	Vvc	Lois
,	Fw	,
Et	Vvc	Et
les	Da	LE
Dieux	Nc	DIEU|DIEUX
seulement	Rg	SEULEMENT
sont	Vuc	ÊTRE
les	Da	LE
juges	Nc	JUGE
des	S+Da	DE+LE|DE+LES
Rois	Vvc	Rois
.	Fs	.
Elle	Pp	IL
en	Pp	EN
fait	Vvc	FAIRE
mourir	Vvn	MOURIR
un	Pi	UN
,	Fw	,
sa	Ds	SON
mort	Nc	MORT
est	Vuc	ÊTRE
légitime	Ag	LÉGITIME
,	Fw	,
Et	Vvc	Et
je	Pp	JE
me	Pp	JE
veux	Vvc	VOULOIR
venger	Vvn	VENGER
.	Fs	.
Un	Dn	UN
esprit	Nc	ESPRIT
magnanime	Ag	MAGNANIME
Ne	Vvc	Ne
perd	Vvc	PERDRE
jamais	Rg	JAMAIS
celui	Pd	CELUI
qu'	Pr	QUE
il	Pp	IL
tient	Vvc	TENIR
en	S	EN
son	Ds	SON
pouvoir	Nc	POUVOIR
.	Fs	.
Hydaspe	Nc	Hydaspe
du	S+Da	DE+LE
cercueil	Nc	CERCUEIL
m'	Pp	JE
enseigne	Vvc	ENSEIGNER
mon	Ds	MON
devoir	Nc	DEVOIR
,	Fw	,
Et	Vvc	Et
son	Ds	SON
sang	Nc	SANG
répandu	Ge	RÉPANDRE
me	Pp	JE
demande	Vvc	DEMANDER
justice	Nc	JUSTICE
,	Fw	,
À	Nc	À
ses	Ds	SON
Mânes	Nc	Mânes
sacrées	Ge	SACRER
je	Pp	JE
dois	Vvc	DEVOIR
ce	Dd	CE
sacrifice	Nc	SACRIFICE
,	Fw	,
Sa	Vvc	Sa
mort	Nc	MORT
apaisera	Vvc	APAISER
l'	Da	LE
ombre	Nc	OMBRE
de	S	DE
mon	Ds	MON
époux	Nc	ÉPOUX
,	Fw	,
Si	Vvc	Si
vous	Pp	VOUS
ne	Rp	NE
voulez	Vvc	VOULOIR
pas	Rg	PAS
féconder	Vvn	FÉCONDER
mon	Ds	MON
courroux	Nc	COURROUX
:	Fw	:
Laissez-le	Vvc	Laissez-le
donc	Rg	DONC
agir	Vvn	AGIR
,	Fw	,
et	Cc	ET
souffrez	Vvc	SOUFFRIR
que	Cs	QUE
ma	Ds	MON
haine	Nc	HAINE
,	Fw	,
Sur	Nc	Sur
le	Da	LE
tombeau	Nc	TOMBEAU
d'	S	DE
Achille	Nc	Achille
immole	Ge	IMMOLER
Polyxène	Vvc	Polyxène
.	Fs	.
Ô	Nc	Ô
Dieux	Ag	Dieux
!	Fs	!
qu'	Cs	QUE
elle	Pp	IL
a	Vuc	AVOIR
de	S	DE
haine	Nc	HAINE
et	Cc	ET
qu'	Cs	QUE
elle	Pp	IL
a	Vuc	AVOIR
de	S	DE
fureur	Nc	FUREUR
,	Fw	,
Le	Vvc	Le
dessein	Nc	DESSEIN
qu'	Pr	QUE
elle	Pp	IL
prend	Vvc	PRENDRE
me	Pp	JE
fait	Vvc	FAIRE
frémir	Vvn	FRÉMIR
d'	S	DE
horreur	Nc	HORREUR
,	Fw	,
Quoi	Vvc	Quoi
,	Fw	,
verrons-nous	V	VOIR
verser	Vvn	VERSER
le	Da	LE
beau	Ag	BEAU
sang	Nc	SANG
de	S	DE
Lidie	Nc	Lidie
?	Fs	?
Non	Rg	NON
,	Fw	,
perdons	Vvc	PERDRE
tout	Di	TOUT
respect	Nc	RESPECT
pour	S	POUR
lui	Pp	IL
sauver	Vvn	SAUVER
la	Da	LE
vie	Nc	VIE
,	Fw	,
Pour	Nc	POUR
garantir	Vvn	GARANTIR
ses	Ds	SON
jours	Nc	JOUR|JOURS
de	S	DE
ce	Dd	CE
mortel	Ag	MORTEL
danger	Nc	DANGER
,	Fw	,
Contre	Vvc	CONTRER
une	Dn	UN
mère	Nc	MÈRE
propre	Ag	PROPRE
il	Pp	IL
l'	Pp	IL
a	Vuc	AVOIR
faut	Vvc	FAILLIR|FALLOIR
protéger	Vvn	PROTÉGER
,	Fw	,
Cette	Vvc	Cette
belle	Ag	BEAU
Princesse	Nc	PRINCE|PRINCESSE
,	Fw	,
et	Cc	ET
sa	Ds	SON
soeur	Nc	SUR
Pasithée	Ag	Pasithée
Sont	Vvc	Sont
dedans	Rg	DEDANS
ce	Pd	CE
Palais	Vvc	Palais
en	S	EN
la	Da	LE
garde	Nc	GARDE
d'	S	DE
Anthée	Nc	Anthée
;	Fw	;
Il	Vvc	Il
ne	Rp	NE
nous	Pp	NOUS
est	Vuc	ÊTRE
suspect	Ag	SUSPECT
d'	S	DE
aucune	Di	AUCUN
trahison	Nc	TRAHISON
,	Fw	,
Il	Vvc	Il
l'	Pp	IL
a	Vuc	AVOIR
préservera	Vvc	PRÉSERVER
du	S+Da	DE+LE
fer	Nc	FER
et	Cc	ET
du	S+Da	DE+LE
poison	Nc	POISON
,	Fw	,
Et	Vvc	Et
comme	Cs	COMME
il	Pp	IL
tient	Vvc	TENIR
de	S	DE
nous	Pp	NOUS
son	Ds	SON
rang	Nc	RANG
et	Cc	ET
sa	Ds	SON
fortune	Nc	FORTUNE
,	Fw	,
Il	Vvc	Il
nous	Pp	NOUS
obéira	Vvc	OBÉIR
plutôt	Rg	PLUTÔT
qu'	Cs	QUE
à	S	À
Rodogune	Nc	Rodogune
.	Fs	.
Pour	S	POUR
sauver	Vvn	SAUVER
de	S	DE
ses	Ds	SON
mains	Nc	MAIN
cette	Dd	CE
illustre	Ag	ILLUSTRE
Beauté	Nc	Beauté
,	Fw	,
Outre	Vvc	OUTRER
le	Da	LE
droit	Nc	DROIT
des	S+Da	DE+LE|DE+LES
gens	Nc	GENS|GENT
,	Fw	,
la	Da	LE
générosité	Nc	GÉNÉROSITÉ
,	Fw	,
La	Vvc	La
justice	Nc	JUSTICE
,	Fw	,
et	Cc	ET
l'	Da	LE
honneur	Nc	HONNEUR
,	Fw	,
mon	Ds	MON
propre	Ag	PROPRE
intérêt	Nc	INTÉRÊT
même	Ag	MÊME
M'	Vvc	M'
y	Pp	Y
doit	Vvc	DEVOIR
porter	Vvn	PORTER
encor	Nc	encor
.	Fs	.
Ah	I	AH
!	Fs	!
ma	Ds	MON
crainte	Nc	CRAINTE
est	Vuc	ÊTRE
extrême	Ag	EXTRÊME
,	Fw	,
Le	Vvc	Le
nom	Nc	NOM
de	S	DE
la	Da	LE
Princesse	Nc	PRINCE|PRINCESSE
a-t-il	V	AVOIR
pu	Ge	POUVOIR
vous	Pp	VOUS
troubler	Vvn	TROUBLER
;	Fw	;
Je	Vvc	Je
vous	Pp	VOUS
ai	Vuc	AVOIR
vu	Ge	VOIR
passer	Vvn	PASSER
,	Fw	,
je	Pp	JE
vous	Pp	VOUS
ai	Vuc	AVOIR
vu	Ge	VOIR
