Indiscrets	Ag	INDISCRET
de	S	DE
tous	Pi	TOUT
fut	Vuc	ÊTRE
alors	Rg	ALORS
sans	S	SANS
pareil	Nc	PAREIL
De	Vvc	De
voir	Vvn	VOIR
Mars	Nc	MAR|MARS
sur	S	SUR
son	Ds	SON
front	Nc	FRONT
plus	Rg	PLUS
beau	Ag	BEAU
que	Cs	QUE
le	Da	LE
soleil	Nc	SOLEIL
,	Fw	,
Ses	Vvc	Ses
yeux	Nc	OEIL|YEUX
toujours	Rg	TOUJOURS
charmants	Ga	CHARMER
,	Fw	,
et	Cc	ET
toujours	Rg	TOUJOURS
redoutables	Ag	REDOUTABLE
Me	Nc	Me
tendirent	Vvc	TENDRE
partout	Rg	PARTOUT
des	Dn	UN
rets	Nc	RETS
inévitables	Ag	INÉVITABLE
,	Fw	,
Je	Vvc	Je
chassai	Vvc	CHASSER
quelque	Di	QUELQUE
temps	Nc	TEMPS
avec	S	AVEC
ce	Dd	CE
vainqueur	Nc	VAINQUEUR
Mais	Vvc	Mais
je	Pp	JE
connus	Vvc	CONNAÎTRE
bientôt	Rg	BIENTÔT
,	Fw	,
qu'	Cs	QUE
on	Pp	ON
ne	Rp	NE
prit	Vvc	PRENDRE
que	Cs	QUE
mon	Ds	MON
coeur	Nc	CUR
:	Fw	:
Je	Pp	JE
voulus	Vvc	VOULOIR
mille	Nc	MILLE
fois	Nc	FOI|FOIS
éviter	Vvn	ÉVITER
cette	Dd	CE
prise	Nc	PRISE
Ma	Vvc	Ma
raison	Nc	RAISON
s'	Pp	SE
efforçait	Vvc	EFFORCER
de	S	DE
garder	Vvn	GARDER
ma	Ds	MON
franchise	Nc	FRANCHISE
,	Fw	,
Et	Vvc	Et
même	Rg	MÊME
tous	Di	TOUT
les	Da	LE
jours	Nc	JOUR|JOURS
un	Dn	UN
reste	Nc	RESTE
de	S	DE
ses	Ds	SON
droits	Nc	DROIT|DROITS
S'	Vvc	S'
oppose	Nc	OPPOSÉ
dans	S	DANS
mon	Ds	MON
âme	Nc	ÂME
aux	S+Da	À+LES
amoureuses	Ag	AMOUREUX
lois	Nc	LOI
,	Fw	,
Elle	Vvc	Elle
me	Pp	JE
dit	Vvc	DIRE
encor	Nc	encor
alors	Rg	ALORS
que	Cs	QUE
je	Pp	JE
l'	Pp	IL
irrite	Vvc	IRRITER
Que	Vvc	Que
je	Pp	JE
porte	Vvc	PORTER
le	Da	LE
nom	Nc	NOM
du	S+Da	DE+LE
premier	Ag	PREMIER
Hyppolite	Nc	Hyppolite
;	Fw	;
Mais	Vvc	Mais
à	S	À
tant	Rg	TANT
de	S	DE
discours	Nc	DISCOURS
je	Pp	JE
réponds	Vvc	RÉPONDRE
à	S	À
mon	Ds	MON
tour	Nc	TOUR
,	Fw	,
Que	Vvc	Que
je	Pp	JE
n'	Rp	NE
ai	Vuc	AVOIR
pas	Rg	PAS
son	Ds	SON
coeur	Nc	CUR
pour	S	POUR
surmonter	Vvn	SURMONTER
l'	Da	LE
amour	Nc	AMOUR
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
pour	S	POUR
demeurer	Vvn	DEMEURER
dans	S	DANS
des	Dn	UN
prisons	Nc	PRISON
si	Rg	SI
belles	Ag	BEAU
La	Vvc	La
même	Ag	MÊME
liberté	Nc	LIBERTÉ
se	Pp	IL
couperait	Vvc	COUPER
les	Da	LE
ailes	Nc	AILE
.	Fs	.
Mais	Cc	MAIS
voici	S	VOICI
mon	Ds	MON
Lisandre	Nc	Lisandre
.	Fs	.
Hé	Vvc	Hé
dieux	Nc	DIEU|DIEUX
que	Cs	QUE
de	S	DE
plaisir	Nc	PLAISIR
En	Vvc	En
le	Da	LE
voyant	Ga	VOIR
ici	Rg	ICI
succède	Vvc	SUCCÉDER
à	S	À
mon	Ds	MON
désir	Nc	DÉSIR
!	Fs	!
D'	S	DE
où	Pr	OÙ
vient	Vvc	VENIR
que	Cs	QUE
la	Da	LE
tristesse	Nc	TRISTESSE
a	Vuc	AVOIR
peint	Vvc	PEINDRE
votre	Ds	VOTRE
visage	Nc	VISAGE
Des	Vvc	Des
plus	Rg	PLUS
pâles	Ag	PÂLE
couleurs	Nc	COULEUR
qu'	Pr	QUE
elle	Pp	IL
met	Vvc	METTRE
en	S	EN
usage	Nc	USAGE
.	Fs	.
J'	Pp	JE
en	Pp	EN
touche	Vvc	TOUCHER
le	Da	LE
sujet	Nc	SUJET
,	Fw	,
et	Cc	ET
je	Pp	JE
l'	Pp	IL
ai	Vuc	AVOIR
dans	S	DANS
le	Da	LE
sein	Nc	SEIN
.	Fs	.
Que	Cs	QUE
vous	Pp	VOUS
êtes	Vuc	ÊTRE
savant	Ag	SAVANT
à	S	À
cacher	Vvn	CACHER
un	Dn	UN
dessein	Nc	DESSEIN
.	Fs	.
Vous	Pp	VOUS
me	Pp	JE
voulez	Vvc	VOULOIR
montrer	Vvn	MONTRER
que	Cs	QUE
si	Cs	SI
je	Pp	JE
me	Pp	JE
sais	Vvc	SAVOIR
plaindre	Vvn	PLAINDRE
Vous	Nc	Vous
savez	Vvc	SAVOIR
en	S	EN
amour	Nc	AMOUR
encore	Rg	ENCORE
mieux	Rg	MIEUX
vous	Pp	VOUS
feindre	Vvn	FEINDRE
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
assez	Rg	ASSEZ
que	Cs	QUE
vos	Ds	VOTRE
yeux	Nc	OEIL|YEUX
me	Pp	JE
blessent	Vvc	BLESSER
tous	Di	TOUT
les	Da	LE
jours	Nc	JOUR|JOURS
Sans	Vvc	Sans
me	Pp	JE
blesser	Vvn	BLESSER
encor	Nc	encor
avec	S	AVEC
vos	Ds	VOTRE
discours	Nc	DISCOURS
.	Fs	.
Mon	Ds	MON
discours	Nc	DISCOURS
sans	S	SANS
dessein	Nc	DESSEIN
est	Vuc	ÊTRE
témoin	Ag	TÉMOIN
de	S	DE
la	Da	LE
crainte	Nc	CRAINTE
Qui	Vvc	Qui
n'	Rp	NE
abandonne	Vvc	ABANDONNER
point	Rg	POINT
l'	Da	LE
amitié	Nc	AMITIÉ
la	Da	LE
plus	Rg	PLUS
sainte	Ag	SAINT
.	Fs	.
Un	Dn	UN
amant	Nc	AMANT
souffre	Vvc	SOUFFRIR
en	S	EN
l'	Da	LE
âme	Nc	ÂME
un	Dn	UN
tourment	Nc	TOURMENT
sans	S	SANS
égal	Ag	ÉGAL
Alors	Nc	Alors
qu'	Pr	QUE
on	Pp	ON
ne	Rp	NE
croit	Vvc	CROIRE|CROÎTRE
pas	Rg	PAS
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
dit	Vvc	DIRE
de	S	DE
sont	Vuc	ÊTRE
mal	Rg	MAL
.	Fs	.
Croyez	Vvc	CROIRE
que	Cs	QUE
dans	S	DANS
l'	Da	LE
excès	Nc	EXCÈS
de	S	DE
l'	Da	LE
ennui	Nc	ENNUI
qui	Pr	QUI
me	Pp	JE
dompte	Vvc	DOMPTER
,	Fw	,
Je	Vvc	Je
ne	Rp	NE
vous	Pp	VOUS
saurais	Vvc	SAURER|SAVOIR
voir	Vvn	VOIR
sans	S	SANS
amour	Nc	AMOUR
et	Cc	ET
sans	S	SANS
honte	Nc	HONTE
.	Fs	.
Et	Cc	ET
sans	S	SANS
honte	Nc	HONTE
!	Fs	!
Il	Pp	IL
est	Vuc	ÊTRE
vrai	Ag	VRAI
,	Fw	,
vous	Pp	VOUS
pouviez	Vvc	POUVOIR
faire	Vvn	FAIRE
un	Dn	UN
choix	Nc	CHOIX
Ou	Vvc	Ou
vous	Pp	VOUS
eussiez	Vuc	AVOIR
vécu	Ge	VIVRE
sous	S	SOUS
de	Dn	UN
plus	Rg	PLUS
belles	Ag	BEAU
lois	Nc	LOI
,	Fw	,
Mais	Vvc	Mais
.	Fs	.
Vous	Pp	VOUS
m'	Pp	JE
expliquez	Vvc	EXPLIQUER
mal	Rg	MAL
,	Fw	,
ma	Ds	MON
honte	Nc	HONTE
ne	Rp	NE
procède	Vvc	PROCÉDER
Que	Nc	Que
d'	S	DE
un	Dn	UN
injuste	Ag	INJUSTE
outrage	Nc	OUTRAGE
à	S	À
qui	Pr	QUI
ma	Ds	MON
gloire	Nc	GLOIRE
cède	Vvc	CÉDER
.	Fs	.
L'	Pp	IL
on	Pp	ON
m'	Pp	JE
accuse	Vvc	ACCUSER
à	S	À
la	Da	LE
cour	Nc	COUR
de	S	DE
tant	Rg	TANT
de	S	DE
lâchetés	Nc	LÂCHETÉ
Que	Vvc	Que
les	Da	LE
moins	Nc	MOINS
généreux	Ag	GÉNÉREUX
en	Pp	EN
seraient	Vuc	ÊTRE
irrités	Ge	IRRITER
:	Fw	:
Les	Da	LE
envieux	Nc	ENVIEUX
discours	Nc	DISCOURS
d'	S	DE
une	Dn	UN
rage	Nc	RAGE
ennemie	Ag	ENNEMI
Pour	Nc	POUR
tacher	Vvn	TACHER|TÂCHER
mon	Ds	MON
renom	Nc	RENOM
,	Fw	,
me	Pp	JE
chargent	Vvc	CHARGER
d'	S	DE
infamie	Nc	INFAMIE
,	Fw	,
Vous	Nc	Vous
en	Pp	EN
savez	Vvc	SAVOIR
la	Da	LE
cause	Nc	CAUSE
;	Fw	;
étant	Ga	ÊTRE
donc	Rg	DONC
odieux	Ag	ODIEUX
Pourrais	Vvc	POUVOIR
-je	Vvn	-je
bien	Rg	BIEN
sans	S	SANS
honte	Nc	HONTE
approcher	Vvn	APPROCHER
de	S	DE
vos	Ds	VOTRE
yeux	Nc	OEIL|YEUX
?	Fs	?
Hélas	Vvc	Hélas
!	Fs	!
Ce	Dd	CE
déplaisir	Nc	DÉPLAISIR
m'	Pp	JE
aurait	Vuc	AVOIR
l'	Da	LE
âme	Nc	ÂME
ravie	Ge	RAVIR
,	Fw	,
Si	Vvc	Si
vos	Ds	VOTRE
attraits	Nc	ATTRAIT
plus	Rg	PLUS
forts	Ag	FORT
ne	Rp	NE
conservaient	Vvc	CONSERVER
ma	Ds	MON
vie	Nc	VIE
.	Fs	.
Ce	Dd	CE
bruit	Nc	BRUIT
injurieux	Ag	INJURIEUX
ne	Rp	NE
peut-il	Rg	peut-il
s'	Pp	SE
étouffer	Vvn	ÉTOUFFER
?	Fs	?
Ma	Ds	MON
présence	Nc	PRÉSENCE
suffit	Vvc	SUFFIRE
afin	S	AFIN
d'	S	DE
en	Pp	EN
triompher	Vvn	TRIOMPHER
.	Fs	.
Mon	Ds	MON
père	Nc	PÈRE
,	Fw	,
qui	Pr	QUI
le	Pp	IL
sait	Vvc	SAVOIR
,	Fw	,
est	Vuc	ÊTRE
sourd	Ag	SOURD
à	S	À
mon	Ds	MON
envie	Nc	ENVIE
,	Fw	,
Il	Vvc	Il
veut	Vvc	VOULOIR
que	Cs	QUE
la	Da	LE
paresse	Nc	PARESSE
assure	Vvc	ASSURER
ici	Rg	ICI
ma	Ds	MON
vie	Nc	VIE
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
j'	Pp	JE
attende	Vvc	ATTENDRE
enfin	Rg	ENFIN
du	S+Da	DE+LE
soin	Nc	SOIN
de	S	DE
ses	Ds	SON
amis	Nc	AMI
La	Vvc	La
gloire	Nc	GLOIRE
et	Cc	ET
le	Da	LE
repos	Nc	REPOS
que	Pr	QUE
je	Pp	JE
m'	Pp	JE
étais	Vuc	ÊTRE
promis	Ge	PROMETTRE
.	Fs	.
Vous	Pp	VOUS
pouvez	Vvc	POUVOIR
mon	Ds	MON
souci	Nc	SOUCI
me	Pp	JE
donner	Vvn	DONNER
un	Dn	UN
remède	Nc	REMÈDE
,	Fw	,
Vous	Nc	Vous
pouvez	Vvc	POUVOIR
me	Pp	JE
tirer	Vvn	TIRER
du	S+Da	DE+LE
mal	Nc	MAL
qui	Pr	QUI
me	Pp	JE
possède	Vvc	POSSÉDER
,	Fw	,
Et	Vvc	Et
bien	Rg	BIEN
que	Cs	QUE
mon	Ds	MON
amour	Nc	AMOUR
soit	Vuc	ÊTRE
certain	Ag	CERTAIN
de	S	DE
vos	Ds	VOTRE
feux	Nc	FEU|FEUX
,	Fw	,
Vous	Nc	Vous
pouvez	Vvc	POUVOIR
en	S	EN
donner	Vvn	DONNER
cette	Dd	CE
preuve	Nc	PREUVE
à	S	À
mes	Ds	MON
voeux	Nc	VU
.	Fs	.
Il	Pp	IL
n'	Rp	NE
est	Vuc	ÊTRE
rien	Pi	RIEN
que	Cs	QUE
pour	S	POUR
vous	Pp	VOUS
je	Pp	JE
ne	Rp	NE
voulusse	Vvc	VOULOIR
faire	Vvn	FAIRE
.	Fs	.
Feignez	Vvc	FEINDRE
donc	Rg	DONC
d'	S	DE
avoir	Vun	AVOIR
à	S	À
la	Da	LE
cour	Nc	COUR
quelque	Di	QUELQUE
affaire	Nc	AFFAIRE|AFFAIRÉ
,	Fw	,
Et	Vvc	Et
mandez	Vvc	MANDER
à	S	À
celui	Pd	CELUI
qui	Pr	QUI
me	Pp	JE
donna	Vvc	DONNER
le	Da	LE
jour	Nc	JOUR
Que	Vvc	Que
votre	Ds	VOTRE
occasion	Nc	OCCASION
y	Pp	Y
presse	Vvc	PRESSER
mon	Ds	MON
retour	Nc	RETOUR
.	Fs	.
L'	Da	LE
apparence	Nc	APPARENCE
,	Fw	,
qu'	Cs	QUE
il	Pp	IL
souffre	Vvc	SOUFFRIR
après	S	APRÈS
tant	Rg	TANT
de	S	DE
tristesse	Nc	TRISTESSE
Que	Vvc	Que
je	Pp	JE
mette	Vvc	METTRE
au	S+Da	À+LE
hasard	Nc	HASARD
sa	Ds	SON
plus	Rg	PLUS
grande	Ag	GRAND
richesse	Nc	RICHESSE
.	Fs	.
Vos	Ds	VOTRE
seules	Ag	SEUL
volontés	Nc	VOLONTÉ
,	Fw	,
qui	Pr	QUI
lui	Pp	IL
servent	Vvc	SERVIR
de	S	DE
loi	Nc	LOI
,	Fw	,
Lui	Nc	Lui
rendront	Vvc	RENDRE
mon	Ds	MON
départ	Nc	DÉPART
moins	Rg	MOINS
sensible	Ag	SENSIBLE
qu'	Cs	QUE
a	S	À
moi	Pp	JE
.	Fs	.
Quand	Cs	QUAND
il	Pp	IL
le	Pp	IL
souffrirait	Vvc	SOUFFRIR
,	Fw	,
j'	Pp	JE
aurais	Vuc	AVOIR
toujours	Rg	TOUJOURS
le	Da	LE
blâme	Nc	BLÂME
De	Vvc	De
ravir	Vvn	RAVIR
de	S	DE
son	Ds	SON
sein	Nc	SEIN
la	Da	LE
moitié	Nc	MOITIÉ
de	S	DE
son	Ds	SON
âme	Nc	ÂME
.	Fs	.
J'	Pp	JE
endure	Vvc	ENDURER
assez	Rg	ASSEZ
pour	S	POUR
vous	Pp	VOUS
,	Fw	,
pour	S	POUR
en	Pp	EN
avoir	Vun	AVOIR
ce	Dd	CE
bien	Nc	BIEN
.	Fs	.
Enfin	Rg	ENFIN
votre	Ds	VOTRE
désir	Nc	DÉSIR
l'	Pp	IL
emporte	Vvc	EMPORTER
sur	S	SUR
le	Da	LE
mien	Ps	MIEN
.	Fs	.
Mais	Cc	MAIS
quoi	Pt	QUE|QUOI
!	Fs	!
Pourrai	Vvc	POUVOIR
-je	Vvc	-je
vivre	Vvn	VIVRE
ou	Cc	OU
mon	Ds	MON
âme	Nc	ÂME
me	Pp	JE
quitte	Vvc	QUITTER
?	Fs	?
Je	Pp	JE
vous	Pp	VOUS
laisse	Vvc	LAISSER
la	Da	LE
mienne	Ps	MIEN
,	Fw	,
adorable	Ag	ADORABLE
Hyppolite	Nc	Hyppolite
,	Fw	,
Et	Vvc	Et
pour	S	POUR
la	Pp	IL
retrouver	Vvn	RETROUVER
dedans	Rg	DEDANS
un	Dn	UN
si	Rg	SI
beau	Ag	BEAU
lieu	Nc	LIEU
Je	Ag	Je
veux	Vvc	VOULOIR
que	Cs	QUE
mon	Ds	MON
retour	Nc	RETOUR
soit	Vuc	ÊTRE
plus	Rg	PLUS
prompt	Ag	PROMPT
que	Cs	QUE
l'	Da	LE
adieu	Nc	ADIEU
.	Fs	.
Que	Cs	QUE
le	Da	LE
mal	Nc	MAL
qui	Pr	QUI
surprend	Vvc	SURPRENDRE
à	S	À
de	Dn	UN
puissantes	Ag	PUISSANT
armes	Nc	ARME|ARMÉ
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
vos	Ds	VOTRE
volontés	Nc	VOLONTÉ
sont	Vuc	ÊTRE
fertiles	Ag	FERTILE
en	S	EN
charmes	Nc	CHARME
!	Fs	!
Adieu	Nc	ADIEU
donc	Rg	DONC
,	Fw	,
cher	Ag	CHER
objet	Nc	OBJET
de	S	DE
mes	Ds	MON
contentements	Nc	CONTENTEMENT
.	Fs	.
Hà	Vvc	Hà
que	Cs	QUE
ce	Dd	CE
triste	Ag	TRISTE
mot	Nc	MOT
à	S	À
pour	S	POUR
moi	Pp	JE
de	S	DE
tourments	Nc	TOURMENT
!	Fs	!
La	Da	LE
crainte	Nc	CRAINTE
d'	S	DE
augmenter	Vvn	AUGMENTER
la	Da	LE
douleur	Nc	DOULEUR
qui	Pr	QUI
me	Pp	JE
touche	Vvc	TOUCHER
M'	Nc	M'
empêche	Vvc	EMPÊCHER
de	S	DE
tirer	Vvn	TIRER
un	Dn	UN
adieu	Nc	ADIEU
de	S	DE
ma	Ds	MON
bouche	Nc	BOUCHE
.	Fs	.
Enfin	Rg	ENFIN
malgré	S	MALGRÉ
les	Da	LE
soins	Nc	SOIN
de	S	DE
tous	Di	TOUT
les	Da	LE
envieux	Nc	ENVIEUX
Votre	Nc	Votre
fils	Nc	FIL|FILS
satisfait	Ge	SATISFAIRE
paraîtra	Vvc	PARAÎTRE
glorieux	Ag	GLORIEUX
.	Fs	.
Cher	Ag	CHER
ami	Nc	AMI
Lidian	Vvc	Lidian
,	Fw	,
que	Pr	QUE
venez	Vvc	VENIR
vous	Pp	VOUS
m'	Pp	JE
apprendre	Vvn	APPRENDRE
?	Fs	?
Nous	Pp	NOUS
avons	Vuc	AVOIR
obtenu	Ge	OBTENIR
la	Da	LE
grâce	Nc	GRÂCE
de	S	DE
Lisandre	Nc	Lisandre
.	Fs	.
Hà	Vvc	Hà
que	Cs	QUE
cette	Dd	CE
nouvelle	Nc	NOUVEAU|NOUVELLE
est	Vuc	ÊTRE
selon	S	SELON
mes	Ds	MON
désirs	Nc	DÉSIR
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
votre	Ds	VOTRE
discours	Nc	DISCOURS
fait	Vvc	FAIRE
naître	Vvn	NAÎTRE
de	S	DE
plaisirs	Nc	PLAISIR
!	Fs	!
À	Vvc	À
la	Da	LE
charge	Nc	CHARGE|CHARGÉ
pourtant	Rg	POURTANT
qu'	Cs	QUE
après	S	APRÈS
sa	Ds	SON
longue	Ag	LONG
absence	Nc	ABSENCE
Il	Ag	Il
viendra	Vvc	VENIR
dans	S	DANS
un	Dn	UN
mois	Nc	MOI|MOIS
prouver	Vvn	PROUVER
son	Ds	SON
innocence	Nc	INNOCENCE
.	Fs	.
Comment	Rt	COMMENT
?	Fs	?
Par	S	PAR
un	Dn	UN
combat	Nc	COMBAT
,	Fw	,
qu'	Cs	QUE
un	Dn	UN
nommé	Ge	NOMMER
Lucidan	Nc	Lucidan
Vint	Vvc	VENIR
demander	Vvn	DEMANDER
au	S+Da	À+LE
roi	Nc	ROI
pour	S	POUR
venger	Vvn	VENGER
Cloridan	Nc	Cloridan
.	Fs	.
L'	Pp	IL
accuse	Vvc	ACCUSER
-on	Nc	-on
encor	Nc	encor
de	S	DE
la	Da	LE
mort	Nc	MORT
de	S	DE
Cléandre	Nc	Cléandre
?	Fs	?
Personne	Pi	PERSONNE
la-dessus	Rg	LÀ-DESSUS
ne	Rp	NE
le	Pp	IL
saurait	Vvc	SAURER|SAVOIR
défendre	Vvn	DÉFENDRE
,	Fw	,
Mais	Vvc	Mais
après	S	APRÈS
ce	Dd	CE
combat	Nc	COMBAT
il	Pp	IL
s'	Pp	SE
en	Pp	EN
pourra	Vvc	POUVOIR
purger	Vvn	PURGER
,	Fw	,
Et	Vvc	Et
délivrer	Vvn	DÉLIVRER
ma	Ds	MON
soeur	Nc	SUR
de	S	DE
peine	Nc	PEINE
et	Cc	ET
de	S	DE
danger	Nc	DANGER
.	Fs	.
Pour	S	POUR
moi	Pp	JE
j'	Pp	JE
ai	Vuc	AVOIR
toujours	Rg	TOUJOURS
dit	Ge	DIRE
qu'	Cs	QUE
il	Pp	IL
était	Vuc	ÊTRE
incapable	Ag	INCAPABLE
De	Vvc	De
cette	Dd	CE
lâcheté	Nc	LÂCHETÉ
dont	Pr	DONT
on	Pp	ON
le	Pp	IL
croit	Vvc	CROIRE|CROÎTRE
coupable	Ag	COUPABLE
,	Fw	,
Ses	Vvc	Ses
belles	Ag	BEAU
actions	Nc	ACTION
,	Fw	,
que	Cs	QUE
tout	Di	TOUT
le	Da	LE
monde	Nc	MONDE
sait	Vvc	SAVOIR
,	Fw	,
Ont	Vvc	Ont
été	Ge	ÊTRE
les	Da	LE
témoins	Nc	TÉMOIN
qui	Pr	QUI
m'	Pp	JE
en	Pp	EN
ont	Vuc	AVOIR
satisfait	Ge	SATISFAIRE
.	Fs	.
Ne	Rp	NE
le	Pp	IL
verrai	Vvc	VOIR
-je	Vvn	-je
point	Rg	POINT
?	Fs	?
Il	Pp	IL
est	Vuc	ÊTRE
chez	S	CHEZ
Hyppolite	Nc	Hyppolite
.	Fs	.
Déjà	Nc	Déjà
passionné	Ge	PASSIONNER
d'	S	DE
avoir	Vun	AVOIR
vu	Ge	VOIR
son	Ds	SON
mérite	Nc	MÉRITE
.	Fs	.
Ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
tant	Rg	TANT
l'	Da	LE
amour	Nc	AMOUR
,	Fw	,
que	Cs	QUE
la	Da	LE
civilité	Nc	CIVILITÉ
,	Fw	,
Qui	Vvc	Qui
le	Pp	IL
fait	Vvc	FAIRE
visiter	Vvn	VISITER
cette	Dd	CE
jeune	Ag	JEUNE
beauté	Nc	BEAUTÉ
,	Fw	,
Vous	Nc	Vous
savez	Vvc	SAVOIR
mieux	Rg	MIEUX
que	Cs	QUE
moi	Pp	JE
le	Da	LE
sujet	Nc	SUJET
qui	Pr	QUI
l'	Pp	IL
engage	Vvc	ENGAGER
.	Fs	.
Mais	Cc	MAIS
sans	S	SANS
doute	Nc	DOUTE
Hyppolite	Nc	Hyppolite
envoie	Vvc	ENVOYER
ici	Rg	ICI
ce	Dd	CE
page	Nc	PAGE
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
viens	Vvc	VENIR
apporter	Vvn	APPORTER
la	Da	LE
lettre	Nc	LETTRE|LETTRÉ
que	Cs	QUE
voici	S	VOICI
De	Vvc	De
la	Da	LE
part	Nc	PART
d'	S	DE
Hyppolite	Nc	Hyppolite
,	Fw	,
et	Cc	ET
de	S	DE
Lisandre	Nc	Lisandre
aussi	Rg	AUSSI
.	Fs	.
Que	Pt	QUE
fait	Vvc	FAIRE
Lisandre	Vvn	Lisandre
?	Fs	?
Il	Pp	IL
vient	Vvc	VENIR
de	S	DE
partir	Vvn	PARTIR
tout	Pi	TOUT
à	S	À
l'	Da	LE
heure	Nc	HEURE|HURE
.	Fs	.
Pour	S	POUR
aller	Vvn	ALLER
?	Fs	?
Je	Pp	JE
ne	Rp	NE
sais	Vvc	SAVOIR
.	Fs	.
Veut-il	Vvc	Veut-il
donc	Rg	DONC
que	Cs	QUE
je	Pp	JE
meure	Vvc	MURER
?	Fs	?
Permettez	Vvc	PERMETTRE
-moi	Vvc	-moi
de	S	DE
voir	Vvn	VOIR
cet	Dd	CE
écrit	Nc	ÉCRIT
seulement	Rg	SEULEMENT
.	Fs	.
Lidian	Vvc	Lidian
est	Vuc	ÊTRE
à	S	À
vous	Pp	VOUS
,	Fw	,
usez	Vvc	USER
en	S	EN
librement	Rg	LIBREMENT
.	Fs	.
Cette	Dd	CE
lettre	Nc	LETTRE|LETTRÉ
m'	Pp	JE
apprend	Vvc	APPRENDRE
qu'	Cs	QUE
une	Dn	UN
petite	Ag	PETIT
affaire	Nc	AFFAIRE|AFFAIRÉ
A	Vvc	A
rendu	Ge	RENDRE
de	S	DE
mon	Ds	MON
fils	Nc	FIL|FILS
le	Da	LE
départ	Nc	DÉPART
nécessaire	Ag	NÉCESSAIRE
,	Fw	,
Il	Vvc	Il
s'	Cs	SI
en	Pp	EN
retourne	Vvc	RETOURNER
en	S	EN
cour	Nc	COUR
,	Fw	,
on	Pp	ON
me	Pp	JE
le	Pp	IL
mande	Vvc	MANDER
ainsi	Rg	AINSI
.	Fs	.
Cela	Pd	CELA
vous	Pp	VOUS
doit	Vvc	DEVOIR
ôter	Vvn	ÔTER
de	S	DE
peine	Nc	PEINE
et	Cc	ET
de	S	DE
souci	Nc	SOUCI
.	Fs	.
Je	Pp	JE
ne	Rp	NE
plaindrais	Vvc	PLAINDRE
jamais	Rg	JAMAIS
sa	Ds	SON
mauvaise	Ag	MAUVAIS
fortune	Nc	FORTUNE
Si	Vvc	Si
je	Pp	JE
ne	Rp	NE
connaissais	Vvc	CONNAÎTRE
qu'	Cs	QUE
elle	Pp	IL
vous	Pp	VOUS
importune	Vvc	IMPORTUNER
.	Fs	.
J'	Pp	JE
irais	Vvc	ALLER
pour	S	POUR
un	Dn	UN
ami	Nc	AMI
jusque	S	JUSQUE
dans	S	DANS
les	Da	LE
enfers	Nc	ENFER
Au	Vvc	Au
mépris	Nc	MÉPRIS
de	S	DE
la	Da	LE
mort	Nc	MORT
le	Pp	IL
retirer	Vvn	RETIRER
des	Dn	UN
fers	Nc	FER|FERS
.	Fs	.
Mais	Cc	MAIS
puisqu'il	Cs	puisqu'il
est	Vuc	ÊTRE
parti	Nc	PARTI
je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
davantage	Rg	DAVANTAGE
Différer	Vvn	Différer
le	Da	LE
dessein	Nc	DESSEIN
d'	S	DE
un	Dn	UN
assez	Rg	ASSEZ
beau	Ag	BEAU
voyage	Nc	VOYAGE
:	Fw	:
Si	Cs	SI
vous	Pp	VOUS
ne	Rp	NE
m'	Pp	JE
arrêtez	Vvc	ARRÊTER
pour	S	POUR
vous	Pp	VOUS
servir	Vvn	SERVIR
de	S	DE
moi	Pp	JE
J'	Ga	J'
irai	Vvc	ALLER
voir	Vvn	VOIR
l'	Da	LE
Angleterre	Nc	Angleterre
où	Pr	OÙ
se	Pp	IL
fait	Vvc	FAIRE
un	Dn	UN
tournoi	Nc	TOURNOI
,	Fw	,
Où	Vvc	Où
de	S	DE
tous	Di	TOUT
les	Da	LE
côtés	Nc	CÔTÉ
on	Pp	ON
verra	Vvc	VOIR
la	Da	LE
noblesse	Nc	NOBLESSE
Exercer	Nc	EXERCER
à	S	À
l'	Da	LE
envi	Nc	ENNUI|ENVI
sa	Ds	SON
force	Nc	FORCE|FORCÉ
et	Cc	ET
son	Ds	SON
adresse	Nc	ADRESSE
.	Fs	.
Si	Cs	SI
vous	Pp	VOUS
n'	Rp	NE
aviez	Vuc	AVOIR
pas	Rg	PAS
pris	Ge	PRENDRE
ce	Dd	CE
généreux	Ag	GÉNÉREUX
dessein	Nc	DESSEIN
Moi-même	Vvc	Moi-même
je	Pp	JE
voudrais	Vvc	VOULOIR
le	Pp	IL
mettre	Vvn	METTRE
en	S	EN
votre	Ds	VOTRE
sein	Nc	SEIN
,	Fw	,
Allez	Vvc	ALLER
et	Cc	ET
que	Cs	QUE
le	Da	LE
ciel	Nc	CIEL
seconde	Vvc	SECONDER
votre	Ds	VOTRE
envie	Nc	ENVIE
.	Fs	.
Et	Cc	ET
qu'	Cs	QUE
il	Pp	IL
prenne	Vvc	PRENDRE
toujours	Rg	TOUJOURS
le	Da	LE
soin	Nc	SOIN
de	S	DE
votre	Ds	VOTRE
