Orgueilleux	Ag	ORGUEILLEUX
point	Nc	POINT
ingrate	Ag	INGRAT
,	Fw	,
Pour	Nc	POUR
un	Dn	UN
roi	Nc	ROI
dont	Pr	DONT
le	Da	LE
soin	Nc	SOIN
en	S	EN
ma	Ds	MON
faveur	Nc	FAVEUR
éclate	Vvc	ÉCLATER
,	Fw	,
Et	Vvc	Et
qui	Pr	QUI
m'	Pp	JE
ayant	Ga	AVOIR
comblé	Ge	COMBLER
de	S	DE
bienfaits	Nc	BIENFAIT
infinis	Ag	INFINI
,	Fw	,
M'	Vvc	M'
aime	Vvc	AIMER
encore	Rg	ENCORE
jusqu'	S	JUSQUE
au	S+Da	À+LE
point	Nc	POINT
de	S	DE
me	Pp	JE
donner	Vvn	DONNER
son	Ds	SON
fils	Nc	FIL|FILS
?	Fs	?
Ah	I	AH
,	Fw	,
si	Cs	SI
ce	Dd	CE
don	Nc	DON
vous	Pp	VOUS
plaît	Vvc	PLAIRE
,	Fw	,
gardez	Vvc	GARDER
-vous	Nc	-vous
de	S	DE
me	Pp	JE
plaire	Vvn	PLAIRE
,	Fw	,
Essayez	Vvc	ESSAYER
d'	S	DE
affaiblir	Vvn	AFFAIBLIR
votre	Ds	VOTRE
charme	Nc	CHARME
ordinaire	Ag	ORDINAIRE
;	Fw	;
Et	Vvc	Et
de	S	DE
peur	Nc	PEUR
que	Cs	QUE
vos	Ds	VOTRE
yeux	Nc	OEIL|YEUX
ne	Rp	NE
me	Pp	JE
semblent	Vvc	SEMBLER
trop	Rg	TROP
doux	Ag	DOUX
,	Fw	,
Mêlez	Vvc	Mêlez
-y	Vvc	-y
quelques	Di	QUELQUE
traits	Nc	TRAIT|TRAITS
d'	S	DE
orgueil	Nc	ORGUEIL
et	Cc	ET
de	S	DE
courroux	Nc	COURROUX
.	Fs	.
Irritez	Vvc	IRRITER
-moi	Vvc	-moi
,	Fw	,
de	S	DE
peur	Nc	PEUR
que	Pr	QUE
je	Pp	JE
m'	Pp	JE
attendrisse	Vvc	ATTENDRIR
,	Fw	,
Sauvez	Vvc	SAUVER
-moi	Vvc	-moi
ma	Ds	MON
vertu	Nc	VERTU
par	S	PAR
un	Dn	UN
peu	Rg	PEU
d'	S	DE
injustice	Nc	INJUSTICE
,	Fw	,
Et	Vvc	Et
n'	Rp	NE
ayant	Ga	AVOIR
pu	Ge	POUVOIR
m'	Pp	JE
aimer	Vvn	AIMER
,	Fw	,
pour	S	POUR
le	Da	LE
moins	Nc	MOINS
en	S	EN
ce	Dd	CE
jour	Nc	JOUR
Prêtez	Vvc	Prêtez
-moi	Vvc	-moi
vos	Ds	VOTRE
mépris	Nc	MÉPRIS
pour	S	POUR
vaincre	Vvn	VAINCRE
mon	Ds	MON
amour	Nc	AMOUR
.	Fs	.
Mon	Ds	MON
cour	Nc	COUR
m'	Pp	JE
avait	Vuc	AVOIR
promis	Ge	PROMETTRE
de	S	DE
suivre	Vvn	SUIVRE
un	Dn	UN
autre	Ag	AUTRE
empire	Nc	EMPIRE
;	Fw	;
Et	Vvc	Et
cependant	Rg	CEPENDANT
le	Da	LE
traître	Nc	TRAÎTRE
est	Vuc	ÊTRE
prêt	Ag	PRÊT
à	S	À
se	Pp	IL
dédire	Vvn	DÉDIRE
,	Fw	,
Est	Vvc	Est
prêt	Ag	PRÊT
à	S	À
violer	Vvn	VIOLER
la	Da	LE
foi	Nc	FOI
de	S	DE
nos	Ds	NOTRE
traités	Nc	TRAITÉ
,	Fw	,
Si	Vvc	Si
vous	Pp	VOUS
n'	Rp	NE
y	Pp	Y
mettez	Vvc	METTRE
ordre	Nc	ORDRE
avec	S	AVEC
vos	Ds	VOTRE
cruautés	Nc	CRUAUTÉ
.	Fs	.
L'	Da	LE
heure	Nc	HEURE|HURE
de	S	DE
vous	Pp	VOUS
obéir	Vvn	OBÉIR
fait	Vvc	FAIRE
ma	Ds	MON
plus	Rg	PLUS
chère	Ag	CHER
envie	Nc	ENVIE
,	Fw	,
Demandez	Vvc	DEMANDER
-moi	Vvc	-moi
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
et	Cc	ET
mon	Ds	MON
sang	Nc	SANG
et	Cc	ET
ma	Ds	MON
vie	Nc	VIE
,	Fw	,
Et	Vvc	Et
tout	Pi	TOUT
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
puis	Vvc	POUVOIR
jusques	Nc	jusques
à	S	À
mon	Ds	MON
trépas	Nc	TRÉPAS
;	Fw	;
Mais	Vvc	Mais
pour	S	POUR
des	Dn	UN
cruautés	Nc	CRUAUTÉ
ne	Rp	NE
m'	Pp	JE
en	Pp	EN
demandez	Vvc	DEMANDER
pas	Rg	PAS
,	Fw	,
Et	Vvc	Et
daignez	Vvc	DAIGNER
n'	Rp	NE
exiger	Vvn	EXIGER
de	S	DE
mon	Ds	MON
obéissance	Nc	OBÉISSANCE
Que	Vvc	Que
des	Dn	UN
efforts	Nc	EFFORT
au	S+Da	À+LE
moins	Nc	MOINS
qui	Pr	QUI
soient	Vuc	ÊTRE
en	S	EN
ma	Ds	MON
puissance	Nc	PUISSANCE
.	Fs	.
Hé	Vvc	Hé
quoi	Pt	QUE|QUOI
,	Fw	,
pour	S	POUR
m'	Pp	JE
accabler	Vvn	ACCABLER
avez	Vuc	AVOIR
-vous	Nc	-vous
entrepris	Ge	ENTREPRENDRE
De	Vvc	De
me	Pp	JE
refuser	Vvn	REFUSER
tout	Di	TOUT
jusques	Nc	jusques
à	S	À
vos	Ds	VOTRE
mépris	Nc	MÉPRIS
?	Fs	?
Quoi	Pt	QUE|QUOI
,	Fw	,
n'	Rp	NE
aurez	Vuc	AVOIR
-vous	Nc	-vous
pour	S	POUR
moi	Pp	JE
jamais	Rg	JAMAIS
eu	Ge	AVOIR
que	Cs	QUE
colère	Nc	COLÈRE
,	Fw	,
Tant	Vvc	Tant
que	Cs	QUE
votre	Ds	VOTRE
rigueur	Nc	RIGUEUR
à	S	À
mes	Ds	MON
voux	Nc	voux
fut	Vuc	ÊTRE
contraire	Ag	CONTRAIRE
?	Fs	?
L'	Pp	IL
aurez	Vuc	AVOIR
-vous	Nc	-vous
fait	Vvc	FAIRE
toujours	Rg	TOUJOURS
éclater	Vvn	ÉCLATER
avec	S	AVEC
soin	Nc	SOIN
.	Fs	.
Et	Cc	ET
n'	Rp	NE
en	Pp	EN
aurez	Vuc	AVOIR
-vous	Ge	-vous
plus	Rg	PLUS
lorsque	Cs	LORSQUE
j'	Pp	JE
en	Pp	EN
ai	Vuc	AVOIR
besoin	Nc	BESOIN
?	Fs	?
Après	Vvc	Après
avoir	Vun	AVOIR
pour	S	POUR
moi	Pp	JE
conservé	Ge	CONSERVER
votre	Ds	VOTRE
haine	Nc	HAINE
,	Fw	,
Tandis	Vvc	Tandis
qu'	Cs	QUE
elle	Pp	IL
devait	Vvc	DEVOIR
ne	Rp	NE
servir	Vvn	SERVIR
qu'	Cs	QUE
à	S	À
ma	Ds	MON
peine	Nc	PEINE
,	Fw	,
Pourrez	Vvc	POUVOIR
-vous	Nc	-vous
bien	Rg	BIEN
la	Pp	IL
perdre	Vvn	PERDRE
ici	Rg	ICI
mal	Rg	MAL
à	S	À
propos	Nc	PROPOS
,	Fw	,
Alors	Nc	Alors
qu'	Pr	QUE
elle	Pp	IL
pourrait	Vvc	POUVOIR
servir	Vvn	SERVIR
à	S	À
mon	Ds	MON
repos	Nc	REPOS
?	Fs	?
Serez	Vuc	ÊTRE
-vous	Nc	-vous
à	S	À
me	Pp	JE
nuire	Vvn	NUIRE
assez	Rg	ASSEZ
ingénieuse	Ag	INGÉNIEUX
,	Fw	,
Pour	Nc	POUR
prendre	Vvn	PRENDRE
une	Dn	UN
pitié	Nc	PITIÉ
pour	S	POUR
moi	Pp	JE
si	Rg	SI
rigoureuse	Ag	RIGOUREUX
,	Fw	,
Pour	Nc	POUR
un	Dn	UN
bonheur	Nc	BONHEUR
passé	Ge	PASSER
me	Pp	JE
faire	Vvn	FAIRE
un	Dn	UN
mal	Nc	MAL
présent	Ag	PRÉSENT
,	Fw	,
Et	Vvc	Et
pour	S	POUR
m'	Pp	JE
outrager	Vvn	OUTRAGER
même	Rg	MÊME
en	S	EN
me	Pp	JE
favorisant	Ga	FAVORISER
?	Fs	?
Non	Rg	NON
,	Fw	,
non	Rg	NON
,	Fw	,
puisque	Cs	PUISQUE
pour	S	POUR
vous	Pp	VOUS
ma	Ds	MON
tendresse	Nc	TENDRESSE
est	Vuc	ÊTRE
à	S	À
craindre	Vvn	CRAINDRE
,	Fw	,
Je	Vvc	Je
ferai	Vvc	FAIRE|FERRER
mes	Ds	MON
efforts	Nc	EFFORT
afin	S	AFIN
de	S	DE
me	Pp	JE
contraindre	Vvn	CONTRAINDRE
,	Fw	,
Et	Vvc	Et
pour	S	POUR
vous	Pp	VOUS
obéir	Vvn	OBÉIR
,	Fw	,
je	Pp	JE
cacherai	Vvc	CACHER
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
Le	Vvc	Le
mieux	Rg	MIEUX
que	Cs	QUE
je	Pp	JE
pourrai	Vvc	POUVOIR
les	Da	LE
secrets	Nc	SECRET
de	S	DE
mon	Ds	MON
cour	Nc	COUR
.	Fs	.
Le	Da	LE
silence	Nc	SILENCE
à	S	À
qui	Pr	QUI
souffre	Vvc	SOUFFRIR
est	Vuc	ÊTRE
pourtant	Rg	POURTANT
difficile	Ag	DIFFICILE
,	Fw	,
La	Vvc	La
plainte	Nc	PLAINTE
est	Vuc	ÊTRE
toujours	Rg	TOUJOURS
douce	Ag	DOUX
encore	Rg	ENCORE
qu'	Rg	QUE
inutile	Ag	INUTILE
,	Fw	,
Et	Vvc	Et
mon	Ds	MON
sort	Nc	SORT
à	S	À
tel	Di	TEL
point	Nc	POINT
devient	Vvc	DEVENIR|DÉVIER
injurieux	Ag	INJURIEUX
,	Fw	,
Que	Vvc	Que
je	Pp	JE
pourrais	Vvc	POUVOIR
me	Pp	JE
plaindre	Vvn	PLAINDRE
,	Fw	,
ou	Cc	OU
de	S	DE
vous	Pp	VOUS
,	Fw	,
ou	Cc	OU
des	S+Da	DE+LE|DE+LES
dieux	Nc	DIEU|DIEUX
.	Fs	.
Mais	Cc	MAIS
pour	S	POUR
soulagement	Nc	SOULAGEMENT
du	S+Da	DE+LE
mal	Nc	MAL
qui	Pr	QUI
me	Pp	JE
menace	Vvc	MENACER
,	Fw	,
Je	Vvc	Je
borne	Vvc	BORNER
tous	Di	TOUT
mes	Ds	MON
voux	Nc	voux
dans	S	DANS
une	Dn	UN
seule	Ag	SEUL
grâce	Nc	GRÂCE
,	Fw	,
Si	Vvc	Si
vous	Pp	VOUS
me	Pp	JE
l'	Pp	IL
accordez	Vvc	ACCORDER
mon	Ds	MON
sort	Nc	SORT
sera	Vuc	ÊTRE
plus	Rg	PLUS
doux	Ag	DOUX
,	Fw	,
Et	Vvc	Et
si	Cs	SI
je	Pp	JE
me	Pp	JE
plaindrai	Vvc	PLAINDRE
ni	Cc	NI
des	S+Da	DE+LE|DE+LES
dieux	Nc	DIEU|DIEUX
ni	Cc	NI
de	S	DE
vous	Pp	VOUS
.	Fs	.
Je	Pp	JE
ne	Rp	NE
suis	Vuc	ÊTRE
pas	Rg	PAS
encore	Rg	ENCORE
en	S	EN
état	Nc	ÉTAT
d'	S	DE
entreprendre	Vvn	ENTREPRENDRE
,	Fw	,
De	Vvc	De
vous	Pp	VOUS
refuser	Vvn	REFUSER
rien	Pi	RIEN
que	Pr	QUE
vous	Pp	VOUS
puissiez	Vvc	POUVOIR
prétendre	Vvn	PRÉTENDRE
,	Fw	,
Parlez	Vvc	PARLER
et	Cc	ET
demandez	Vvc	DEMANDER
,	Fw	,
bien	Rg	BIEN
,	Fw	,
dignité	Nc	DIGNITÉ
,	Fw	,
grandeur	Nc	GRANDEUR
;	Fw	;
Demandez	Vvc	DEMANDER
tout	Rg	TOUT
enfin	Rg	ENFIN
,	Fw	,
mais	Cc	MAIS
exceptez	Vvc	EXCEPTER
mon	Ds	MON
cour	Nc	COUR
;	Fw	;
Ma	Vvc	Ma
foi	Nc	FOI
l'	Pp	IL
engage	Vvc	ENGAGER
ailleurs	Rg	AILLEURS
,	Fw	,
je	Pp	JE
la	Pp	IL
dois	Vvc	DEVOIR
à	S	À
ma	Ds	MON
gloire	Nc	GLOIRE
,	Fw	,
Ne	Vvc	Ne
le	Da	LE
demandez	Nc	DEMANDÉ
pas	Rg	PAS
si	Cs	SI
vous	Pp	VOUS
me	Pp	JE
voulez	Vvc	VOULOIR
croire	Vvn	CROIRE
;	Fw	;
Ou	Vvc	Ou
plutôt	Rg	PLUTÔT
pour	S	POUR
tout	Pi	TOUT
dire	Vvn	DIRE
et	Cc	ET
pour	S	POUR
vous	Pp	VOUS
retenir	Vvn	RETENIR
,	Fw	,
Ne	Vvc	Ne
le	Da	LE
demandez	Nc	DEMANDÉ
pas	Rg	PAS
de	S	DE
peur	Nc	PEUR
de	S	DE
l'	Pp	IL
obtenir	Vvn	OBTENIR
.	Fs	.
La	Da	LE
faveur	Nc	FAVEUR
que	Pr	QUE
j'	Pp	JE
attends	Vvc	ATTENDRE
ne	Rp	NE
sera	Vuc	ÊTRE
pas	Rg	PAS
si	Rg	SI
grande	Ag	GRAND
,	Fw	,
Le	Vvc	Le
seul	Ag	SEUL
droit	Nc	DROIT
d'	S	DE
un	Dn	UN
refus	Nc	REFUS
est	Vuc	ÊTRE
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
demande	Vvc	DEMANDER
,	Fw	,
Et	Vvc	Et
tout	Pi	TOUT
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
veux	Vvc	VOULOIR
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
qu'	Cs	QUE
il	Pp	IL
me	Pp	JE
soit	Vuc	ÊTRE
permis	Ge	PERMETTRE
De	Vvc	De
ne	Rp	NE
pas	Rg	PAS
épouser	Vvn	ÉPOUSER
le	Da	LE
prince	Nc	PRINCE
votre	Ds	VOTRE
fils	Nc	FIL|FILS
.	Fs	.
Vous	Pp	VOUS
n'	Rp	NE
aimez	Vvc	AIMER
pas	Rg	PAS
mon	Ds	MON
fils	Nc	FIL|FILS
?	Fs	?
Est-il	Vvc	Est-il
bien	Rg	BIEN
vrai	Ag	VRAI
,	Fw	,
Princesse	Vvc	Princesse
?	Fs	?
Il	Pp	IL
est	Vuc	ÊTRE
trop	Rg	TROP
vrai	Ag	VRAI
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
excusez	Vvc	EXCUSER
ma	Ds	MON
faiblesse	Nc	FAIBLESSE
,	Fw	,
Ce	Vvc	Ce
don	Nc	DON
venant	Ga	VENIR
de	S	DE
vous	Pp	VOUS
doit	Vvc	DEVOIR
m'	Pp	JE
être	Vun	ÊTRE
précieux	Ag	PRÉCIEUX
,	Fw	,
Si	Vvc	Si
mon	Ds	MON
cour	Nc	COUR
m'	Pp	JE
en	Pp	EN
croyait	Vvc	CROIRE
,	Fw	,
il	Pp	IL
plairait	Vvc	PLAIRE
à	S	À
mes	Ds	MON
yeux	Nc	OEIL|YEUX
,	Fw	,
Et	Vvc	Et
mon	Ds	MON
âme	Nc	ÂME
à	S	À
ce	Dd	CE
prince	Nc	PRINCE
aurait	Vuc	AVOIR
été	Ge	ÊTRE
donnée	Ge	DONNER
,	Fw	,
Si	Vvc	Si
son	Ds	SON
destin	Nc	DESTIN
ailleurs	Rg	AILLEURS
ne	Rp	NE
l'	Pp	IL
eut	Vuc	AVOIR
point	Rg	POINT
entraînée	Ge	ENTRAÎNER
.	Fs	.
Mais	Cc	MAIS
forcée	Ge	FORCER
à	S	À
faillir	Vvn	FAILLIR
,	Fw	,
j'	Pp	JE
aime	Vvc	AIMER
mieux	Rg	MIEUX
en	S	EN
effet	Nc	EFFET
Être	Nc	Être
ingrate	Ag	INGRAT
à	S	À
demi	Nc	DEMI
,	Fw	,
que	Cs	QUE
l'	Pp	IL
être	Vun	ÊTRE
tout	Pi	TOUT
à	S	À
fait	Nc	FAIT
,	Fw	,
Je	Vvc	Je
tâche	Nc	TÂCHE
de	S	DE
m'	Pp	JE
arrêter	Vvn	ARRÊTER
à	S	À
la	Da	LE
moitié	Nc	MOITIÉ
du	S+Da	DE+LE
crime	Nc	CRIME
,	Fw	,
Et	Vvc	Et
crois	Vvc	CROIRE|CROÎTRE
devoir	Vvn	DEVOIR
plutôt	Rg	PLUTÔT
par	S	PAR
un	Dn	UN
soin	Nc	SOIN
légitime	Ag	LÉGITIME
Lui	Vvc	Lui
refuser	Vvn	REFUSER
un	Dn	UN
cour	Nc	COUR
qui	Pr	QUI
suit	Vvc	SUIVRE
d'	S	DE
autres	Ag	AUTRE
appas	Nc	APPAS
,	Fw	,
Que	Vvc	Que
d'	S	DE
oser	Vvn	OSER
le	Da	LE
promettre	Nc	PROMETTRE
et	Cc	ET
ne	Rp	NE
le	Pp	IL
donner	Vvn	DONNER
pas	Rg	PAS
.	Fs	.
Si	Cs	SI
vous	Pp	VOUS
avez	Vuc	AVOIR
un	Dn	UN
cour	Nc	COUR
pour	S	POUR
le	Da	LE
prince	Nc	PRINCE
invincible	Ag	INVINCIBLE
,	Fw	,
Pour	Nc	POUR
quels	Dt	QUEL
autres	Ag	AUTRE
appas	Nc	APPAS
peut-il	Rg	peut-il
être	Vun	ÊTRE
sensible	Ag	SENSIBLE
?	Fs	?
Que	Cs	QUE
je	Pp	JE
connaisse	Vvc	CONNAÎTRE
au	S+Da	À+LE
moins	Nc	MOINS
qui	Pr	QUI
vous	Pp	VOUS
pouvez	Vvc	POUVOIR
aimer	Vvn	AIMER
.	Fs	.
Ah	I	AH
!	Fs	!
Ne	Rp	NE
me	Pp	JE
pressez	Vvc	PRESSER
point	Rg	POINT
de	S	DE
vous	Pp	VOUS
en	S	EN
informer	Vvn	INFORMER
,	Fw	,
En	Vvc	En
disant	Ga	DIRE
ce	Dd	CE
secret	Nc	SECRET
je	Pp	JE
ne	Rp	NE
puis	Vvc	POUVOIR
que	Cs	QUE
vous	Pp	VOUS
nuire	Vvn	NUIRE
,	Fw	,
Et	Vvc	Et
si	Cs	SI
vous	Pp	VOUS
m'	Pp	JE
en	Pp	EN
pressez	Vvc	PRESSER
j'	Pp	JE
ai	Vuc	AVOIR
peur	Nc	PEUR
de	S	DE
vous	Pp	VOUS
le	Pp	IL
dire	Vvn	DIRE
.	Fs	.
Pour	S	POUR
quel	Dt	QUEL
roi	Nc	ROI
voisin	Ag	VOISIN
gardez	Vvc	GARDER
-vous	Nc	-vous
votre	Ds	VOTRE
amour	Nc	AMOUR
?	Fs	?
Non	Rg	NON
mes	Ds	MON
voux	Nc	voux
ne	Rp	NE
vont	Vvc	ALLER
pas	Rg	PAS
plus	Rg	PLUS
loin	Rg	LOIN
que	Cs	QUE
votre	Ds	VOTRE
cour	Nc	COUR
.	Fs	.
Timante	Ga	Timante
après	S	APRÈS
mon	Ds	MON
fils	Nc	FIL|FILS
tient	Vvc	TENIR
la	Da	LE
première	Ag	PREMIER
place	Nc	PLACE|PLACÉ
,	Fw	,
Est	Vvc	Est
-ce	Nc	-ce
lui	Pp	IL
qui	Pr	QUI
vous	Pp	VOUS
plaît	Vvc	PLAIRE
?	Fs	?
Sa	Ds	SON
naissance	Nc	NAISSANCE
est	Vuc	ÊTRE
trop	Rg	TROP
basse	Ag	BAS
.	Fs	.
Ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
pas	Rg	PAS
moi	Pp	JE
;	Fw	;
du	S+Da	DE+LE
moins	Nc	MOINS
vous	Pp	VOUS
vous	Pp	VOUS
taisez	Vvc	TAIRE
?	Fs	?
Hélas	Vvc	Hélas
!	Fs	!
Si	Cs	SI
ce	Pd	CE
n'	Rp	NE
était	Vuc	ÊTRE
pas	Rg	PAS
vous	Pp	VOUS
,	Fw	,
je	Pp	JE
ne	Rp	NE
me	Pp	JE
tairais	Vvc	TAIRE
pas	Rg	PAS
.	Fs	.
Vous	Pp	VOUS
m'	Pp	JE
aimeriez	Vvc	AIMER
,	Fw	,
Princesse	Vvc	Princesse
?	Fs	?
Ah	I	AH
!	Fs	!
Dieux	Nc	DIEU|DIEUX
,	Fw	,
le	Pp	IL
puis	Vvc	POUVOIR
-je	Vvc	-je
croire	Vvn	CROIRE
?	Fs	?
Vos	Ds	VOTRE
dédains	Nc	DÉDAIN
ne	Rp	NE
sont	Vuc	ÊTRE
pas	Rg	PAS
sortis	Ge	SORTIR
de	S	DE
ma	Ds	MON
mémoire	Nc	MÉMOIRE
,	Fw	,
Et	Vvc	Et
mon	Ds	MON
cour	Nc	COUR
engagé	Ge	ENGAGER
par	S	PAR
un	Dn	UN
droit	Nc	DROIT
absolu	Ag	ABSOLU
,	Fw	,
N'	Vvc	N'
aurait	Vuc	AVOIR
été	Ge	ÊTRE
qu'	Cs	QUE
à	S	À
vous	Pp	VOUS
si	Cs	SI
vous	Pp	VOUS
l'	Pp	IL
aviez	Vuc	AVOIR
voulu	Ge	VOULOIR
.	Fs	.
Et	Cc	ET
ne	Rp	NE
savez	Vvc	SAVOIR
-vous	Nc	-vous
pas	Rg	PAS
qu'	Cs	QUE
elle	Pp	IL
est	Vuc	ÊTRE
la	Da	LE
peine	Nc	PEINE
extrême	Ag	EXTRÊME
Qu'	Vvc	Qu'
une	Dn	UN
fille	Nc	FILLE
a	Vuc	AVOIR
toujours	Rg	TOUJOURS
pour	S	POUR
avouer	Vvn	AVOUER
qu'	Cs	QUE
elle	Pp	IL
aime	Vvc	AIMER
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
ce	Dd	CE
sexe	Nc	SEXE
fier	Ag	FIER
qui	Pr	QUI
se	Pp	IL
rend	Vvc	RENDRE
à	S	À
regret	Nc	REGRET
,	Fw	,
Refuse	Vvc	REFUSER
bien	Rg	BIEN
souvent	Rg	SOUVENT
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
veut	Vvc	VOULOIR
en	S	EN
secret	Nc	SECRET
?	Fs	?
J'	Pp	JE
ai	Vuc	AVOIR
toujours	Rg	TOUJOURS
su	Ge	SAVOIR
le	Da	LE
prix	Nc	PRIX
d'	S	DE
un	Dn	UN
cour	Nc	COUR
tel	Ag	TEL
que	Pr	QUE
le	Da	LE
vôtre	As#Ps	VÔTRE
;	Fw	;
Et	Vvc	Et
quand	Cs	QUAND
j'	Pp	JE
ai	Vuc	AVOIR
refusé	Ge	REFUSER
ce	Dd	CE
bien	Nc	BIEN
qu'	Pr	QUE
obtient	Vvc	OBTENIR
une	Dn	UN
autre	Pi	AUTRE
,	Fw	,
Je	Vvc	Je
n'	Rp	NE
ai	Vuc	AVOIR
pas	Rg	PAS
cru	Ge	CROIRE|CROÎTRE
le	Da	LE
perdre	Vvn	PERDRE
,	Fw	,
et	Cc	ET
j'	Pp	JE
osais	Vvc	OSER
me	Pp	JE
flatter	Vvn	FLATTER
De	Vvc	De
l'	Da	LE
espoir	Nc	ESPOIR
de	S	DE
me	Pp	JE
voir	Vvn	VOIR
contraindre	Vvn	CONTRAINDRE
à	S	À
l'	Pp	IL
accepter	Vvn	ACCEPTER
.	Fs	.
Mais	Cc	MAIS
cet	Dd	CE
espoir	Nc	ESPOIR
cessa	Vvc	CESSER
lorsque	Cs	LORSQUE
je	Pp	JE
vis	Vvc	VIVRE|VOIR
votre	Ds	VOTRE
âme	Nc	ÂME
,	Fw	,
Pour	Nc	POUR
plaire	Vvn	PLAIRE
à	S	À
votre	Ds	VOTRE
fils	Nc	FIL|FILS
,	Fw	,
renoncer	Vvn	RENONCER
à	S	À
ma	Ds	MON
flamme	Nc	FLAMME
,	Fw	,
Car	Nc	CAR
enfin	Rg	ENFIN
qui	Pr	QUI
renonce	Vvc	RENONCER
à	S	À
l'	Da	LE
objet	Nc	OBJET
de	S	DE
son	Ds	SON
feu	Nc	FEU
,	Fw	,
Ou	Vvc	Ou
n'	Rp	NE
aime	Vvc	AIMER
point	Rg	POINT
du	S+Da	DE+LE
tout	Pi	TOUT
,	Fw	,
ou	Cc	OU
n'	Rp	NE
aime	Vvc	AIMER
que	Rg	QUE
bien	Rg	BIEN
peu	Rg	PEU
.	Fs	.
Le	Da	LE
ciel	Nc	CIEL
sait	Vvc	SAVOIR
quels	Dt	QUEL
tourments	Nc	TOURMENT
mon	Ds	MON
âme	Nc	ÂME
dépitée	Ge	DÉPITER
Souffrit	Vvc	SOUFFRIR
pour	S	POUR
vous	Pp	VOUS
quitter	Vvn	QUITTER
quand	Cs	QUAND
vous	Pp	VOUS
m'	Pp	JE
eûtes	Vuc	AVOIR
quittée	Ge	QUITTER
,	Fw	,
Et	Vvc	Et
quels	Dt	QUEL
furent	Vuc	ÊTRE
alors	Rg	ALORS
les	Da	LE
efforts	Nc	EFFORT
que	Pr	QUE
je	Pp	JE
fis	Vvc	FAIRE
Pour	Nc	POUR
m'	Pp	JE
arracher	Vvn	ARRACHER
au	S+Da	À+LE
père	Nc	PÈRE
et	Cc	ET
me	Pp	JE
promettre	Vvn	PROMETTRE
au	S+Da	À+LE
fils	Nc	FIL|FILS
;	Fw	;
Oui	Vvc	Oui
,	Fw	,
voyant	Ga	VOIR
qu'	Cs	QUE
à	S	À
ce	Dd	CE
fils	Nc	FIL|FILS
vous	Pp	VOUS
me	Pp	JE
vouliez	Vvc	VOULOIR
soumettre	Vvn	SOUMETTRE
,	Fw	,
Je	Vvc	Je
lui	Pp	IL
promis	Vvc	PROMETTRE
mon	Ds	MON
cour	Nc	COUR
,	Fw	,
mais	Cc	MAIS
l'	Pp	IL
ai	Vuc	AVOIR
-je	Ge	-je
pu	Ge	POUVOIR
promettre	Vvn	PROMETTRE
,	Fw	,
Et	Vvc	Et
dois	Vvc	DEVOIR
-je	Vvc	-je
être	Vun	ÊTRE
forcée	Ge	FORCER
à	S	À
lui	Pp	IL
tenir	Vvn	TENIR
ma	Ds	MON
foi	Nc	FOI
Si	Vvc	Si
j'	Pp	JE
ai	Vuc	AVOIR
promis	Ge	PROMETTRE
un	Dn	UN
bien	Nc	BIEN
qui	Pr	QUI
n'	Rp	NE
était	Vuc	ÊTRE
pas	Rg	PAS
à	S	À
moi	Pp	JE
?	Fs	?
Puisqu'il	Nc	Puisqu'il
veut	Vvc	VOULOIR
être	Vun	ÊTRE
à	S	À
vous	Pp	VOUS
,	Fw	,
souffrez	Vvc	SOUFFRIR
qu'	Cs	QUE
il	Pp	IL
y	Pp	Y
demeure	Vvc	DEMEURER
,	Fw	,
Je	Vvc	Je
ne	Rp	NE
demande	Vvc	DEMANDER
point	Rg	POINT
de	S	DE
fortune	Nc	FORTUNE
meilleure	Ag	MEILLEUR
,	Fw	,
Endurez	Vvc	ENDURER
ma	Ds	MON
faiblesse	Nc	FAIBLESSE
,	Fw	,
et	Cc	ET
dispensez	Vvc	DISPENSER
ma	Ds	MON
foi	Nc	FOI
D'	Ag	D'
achever	Vvn	ACHEVER
un	Dn	UN
hymen	Nc	HYMEN
qui	Pr	QUI
me	Pp	JE
comble	Vvc	COMBLER
d'	S	DE
effroi	Nc	EFFROI
.	Fs	.
Dégagez	Nc	Dégagez
-moi	Vvc	-moi
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
de	S	DE
l'	Da	LE
injustice	Nc	INJUSTICE
extrême	Ag	EXTRÊME
De	Vvc	De
ne	Rp	NE
pouvoir	Vvn	POUVOIR
aimer	Vvn	AIMER
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
faudra	Vvc	FAILLIR|FALLOIR
que	Cs	QUE
j'	Pp	JE
aime	Vvc	AIMER
,	Fw	,
Et	Vvc	Et
vous	Pp	VOUS
-même	Vvc	-même
rompez	Vvc	ROMPRE
des	Dn	UN
nouds	Nc	nouds
